CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
17074,11197,NULL,9,AW00017074
17075,5825,NULL,9,AW00017075
17076,6865,NULL,9,AW00017076
17077,20131,NULL,9,AW00017077
17078,11459,NULL,9,AW00017078
17079,16435,NULL,9,AW00017079
17080,8172,NULL,7,AW00017080
17081,20453,NULL,7,AW00017081
17082,11164,NULL,8,AW00017082
17083,8793,NULL,8,AW00017083
17084,19784,NULL,7,AW00017084
17085,13175,NULL,10,AW00017085
17086,4389,NULL,8,AW00017086
17087,18389,NULL,10,AW00017087
17088,9108,NULL,7,AW00017088
17089,20769,NULL,8,AW00017089
17090,18514,NULL,8,AW00017090
17091,7411,NULL,8,AW00017091
17092,4345,NULL,8,AW00017092
17093,15286,NULL,8,AW00017093
17094,7010,NULL,10,AW00017094
17095,17784,NULL,7,AW00017095
17096,12515,NULL,8,AW00017096
17097,9723,NULL,10,AW00017097
17098,13396,NULL,10,AW00017098
17099,20093,NULL,7,AW00017099
17100,17937,NULL,8,AW00017100
17101,20103,NULL,10,AW00017101
17102,5100,NULL,8,AW00017102
17103,8179,NULL,8,AW00017103
17104,4111,NULL,8,AW00017104
17105,12353,NULL,10,AW00017105
17106,15049,NULL,7,AW00017106
17107,8777,NULL,8,AW00017107
17108,17764,NULL,7,AW00017108
17109,10759,NULL,7,AW00017109
17110,10606,NULL,10,AW00017110
17111,11511,NULL,8,AW00017111
17112,6230,NULL,10,AW00017112
17113,7255,NULL,8,AW00017113
17114,2929,NULL,8,AW00017114
17115,17410,NULL,10,AW00017115
17116,16669,NULL,6,AW00017116
17117,3442,NULL,4,AW00017117
17118,8722,NULL,1,AW00017118
17119,11233,NULL,6,AW00017119
17120,8416,NULL,2,AW00017120
17121,13936,NULL,1,AW00017121
17122,9825,NULL,4,AW00017122
17123,11702,NULL,4,AW00017123
17124,3216,NULL,1,AW00017124
17125,9094,NULL,6,AW00017125
17126,2730,NULL,6,AW00017126
17127,8262,NULL,1,AW00017127
17128,13129,NULL,4,AW00017128
17129,3341,NULL,4,AW00017129
17130,9625,NULL,4,AW00017130
17131,19039,NULL,1,AW00017131
17132,2452,NULL,1,AW00017132
17133,14212,NULL,1,AW00017133
17134,10391,NULL,1,AW00017134
17135,4594,NULL,1,AW00017135
17136,5690,NULL,1,AW00017136
17137,5398,NULL,1,AW00017137
17138,8123,NULL,4,AW00017138
17139,8926,NULL,4,AW00017139
17140,14406,NULL,1,AW00017140
17141,9074,NULL,1,AW00017141
17142,13971,NULL,4,AW00017142
17143,6651,NULL,6,AW00017143
17144,5461,NULL,1,AW00017144
17145,12612,NULL,4,AW00017145
17146,15510,NULL,4,AW00017146
17147,9868,NULL,6,AW00017147
17148,3186,NULL,6,AW00017148
17149,14730,NULL,1,AW00017149
17150,3796,NULL,1,AW00017150
17151,19874,NULL,1,AW00017151
17152,5215,NULL,1,AW00017152
17153,13713,NULL,4,AW00017153
17154,8305,NULL,4,AW00017154
17155,17866,NULL,4,AW00017155
17156,3209,NULL,4,AW00017156
17157,3753,NULL,4,AW00017157
17158,17152,NULL,1,AW00017158
17159,15863,NULL,1,AW00017159
17160,13101,NULL,1,AW00017160
17161,10622,NULL,1,AW00017161
17162,19744,NULL,1,AW00017162
17163,3731,NULL,4,AW00017163
17164,18014,NULL,4,AW00017164
17165,16307,NULL,4,AW00017165
17166,1744,NULL,1,AW00017166
17167,5689,NULL,1,AW00017167
17168,10074,NULL,1,AW00017168
17169,12236,NULL,4,AW00017169
17170,19826,NULL,4,AW00017170
17171,10838,NULL,4,AW00017171
17172,16754,NULL,4,AW00017172
17173,6674,NULL,4,AW00017173
17174,7130,NULL,4,AW00017174
17175,9542,NULL,6,AW00017175
17176,14901,NULL,4,AW00017176
17177,13809,NULL,4,AW00017177
17178,4753,NULL,4,AW00017178
17179,6342,NULL,4,AW00017179
17180,15369,NULL,1,AW00017180
17181,11497,NULL,8,AW00017181
17182,3519,NULL,10,AW00017182
17183,19405,NULL,8,AW00017183
17184,6691,NULL,8,AW00017184
17185,3541,NULL,10,AW00017185
17186,15655,NULL,10,AW00017186
17187,12504,NULL,7,AW00017187
17188,8189,NULL,7,AW00017188
17189,7444,NULL,8,AW00017189
17190,9643,NULL,8,AW00017190
17191,9022,NULL,8,AW00017191
17192,12185,NULL,10,AW00017192
17193,3404,NULL,10,AW00017193
17194,3775,NULL,8,AW00017194
17195,8284,NULL,7,AW00017195
17196,19438,NULL,7,AW00017196
17197,4564,NULL,8,AW00017197
17198,6180,NULL,8,AW00017198
17199,17903,NULL,8,AW00017199
17200,16838,NULL,8,AW00017200
17201,17944,NULL,8,AW00017201
17202,9762,NULL,10,AW00017202
17203,19883,NULL,10,AW00017203
17204,3124,NULL,10,AW00017204
17205,2413,NULL,10,AW00017205
17206,13165,NULL,7,AW00017206
17207,14377,NULL,10,AW00017207
17208,18685,NULL,8,AW00017208
17209,8394,NULL,8,AW00017209
17210,5117,NULL,8,AW00017210
17211,7626,NULL,7,AW00017211
17212,7738,NULL,7,AW00017212
17213,9191,NULL,10,AW00017213
17214,6234,NULL,10,AW00017214
17215,15020,NULL,8,AW00017215
17216,18585,NULL,7,AW00017216
17217,6555,NULL,8,AW00017217
17218,19083,NULL,10,AW00017218
17219,16511,NULL,7,AW00017219
17220,5667,NULL,8,AW00017220
17221,15593,NULL,8,AW00017221
17222,10019,NULL,7,AW00017222
17223,2494,NULL,7,AW00017223
17224,5731,NULL,8,AW00017224
17225,14454,NULL,10,AW00017225
17226,8700,NULL,10,AW00017226
17227,18702,NULL,9,AW00017227
17228,17366,NULL,9,AW00017228
17229,3249,NULL,9,AW00017229
17230,14874,NULL,9,AW00017230
17231,16210,NULL,9,AW00017231
17232,14690,NULL,9,AW00017232
17233,8971,NULL,9,AW00017233
17234,3664,NULL,9,AW00017234
17235,18785,NULL,9,AW00017235
17236,2847,NULL,9,AW00017236
17237,8556,NULL,9,AW00017237
17238,5148,NULL,9,AW00017238
17239,13850,NULL,9,AW00017239
17240,2556,NULL,9,AW00017240
17241,12761,NULL,9,AW00017241
17242,5334,NULL,9,AW00017242
17243,7283,NULL,9,AW00017243
17244,16062,NULL,9,AW00017244
17245,7667,NULL,9,AW00017245
17246,6563,NULL,9,AW00017246
17247,18728,NULL,9,AW00017247
17248,19807,NULL,9,AW00017248
17249,16976,NULL,9,AW00017249
17250,19767,NULL,9,AW00017250
17251,8481,NULL,9,AW00017251
17252,12279,NULL,9,AW00017252
17253,11082,NULL,9,AW00017253
17254,17727,NULL,9,AW00017254
17255,4516,NULL,9,AW00017255
17256,6102,NULL,9,AW00017256
17257,10182,NULL,9,AW00017257
17258,3888,NULL,9,AW00017258
17259,5955,NULL,9,AW00017259
17260,17055,NULL,1,AW00017260
17261,5784,NULL,1,AW00017261
17262,14307,NULL,4,AW00017262
17263,20410,NULL,6,AW00017263
17264,4684,NULL,1,AW00017264
17265,19658,NULL,4,AW00017265
17266,17493,NULL,1,AW00017266
17267,3912,NULL,4,AW00017267
17268,20201,NULL,1,AW00017268
17269,5816,NULL,1,AW00017269
17270,15570,NULL,4,AW00017270
17271,12649,NULL,1,AW00017271
17272,10454,NULL,1,AW00017272
17273,14490,NULL,1,AW00017273
17274,9956,NULL,1,AW00017274
17275,14272,NULL,4,AW00017275
17276,5891,NULL,1,AW00017276
17277,16624,NULL,9,AW00017277
17278,2472,NULL,9,AW00017278
17279,14011,NULL,9,AW00017279
17280,9755,NULL,9,AW00017280
17281,2524,NULL,9,AW00017281
17282,20216,NULL,9,AW00017282
17283,15962,NULL,9,AW00017283
17284,10752,NULL,9,AW00017284
17285,12626,NULL,9,AW00017285
17286,14987,NULL,9,AW00017286
17287,15767,NULL,9,AW00017287
17288,20528,NULL,9,AW00017288
17289,7145,NULL,9,AW00017289
17290,11527,NULL,9,AW00017290
17291,18293,NULL,9,AW00017291
17292,16083,NULL,9,AW00017292
17293,10915,NULL,9,AW00017293
17294,3267,NULL,9,AW00017294
17295,19258,NULL,9,AW00017295
17296,13972,NULL,9,AW00017296
17297,4199,NULL,9,AW00017297
17298,14450,NULL,9,AW00017298
17299,13002,NULL,9,AW00017299
17300,8177,NULL,9,AW00017300
17301,5292,NULL,9,AW00017301
17302,3262,NULL,9,AW00017302
17303,4244,NULL,9,AW00017303
17304,9731,NULL,9,AW00017304
17305,6858,NULL,9,AW00017305
17306,8136,NULL,9,AW00017306
17307,3313,NULL,9,AW00017307
17308,8845,NULL,9,AW00017308
17309,20721,NULL,9,AW00017309
17310,12467,NULL,9,AW00017310
17311,9134,NULL,9,AW00017311
17312,3381,NULL,9,AW00017312
17313,6438,NULL,9,AW00017313
17314,2433,NULL,9,AW00017314
17315,9998,NULL,9,AW00017315
17316,6922,NULL,9,AW00017316
17317,17631,NULL,9,AW00017317
17318,2653,NULL,9,AW00017318
17319,11708,NULL,9,AW00017319
17320,17321,NULL,9,AW00017320
17321,4596,NULL,9,AW00017321
17322,20271,NULL,9,AW00017322
17323,12866,NULL,9,AW00017323
17324,8450,NULL,9,AW00017324
17325,7776,NULL,9,AW00017325
17326,1745,NULL,9,AW00017326
17327,2448,NULL,9,AW00017327
17328,8522,NULL,9,AW00017328
17329,11393,NULL,9,AW00017329
17330,16406,NULL,9,AW00017330
17331,20489,NULL,9,AW00017331
17332,16575,NULL,9,AW00017332
17333,16479,NULL,9,AW00017333
17334,17257,NULL,9,AW00017334
17335,13572,NULL,4,AW00017335
17336,15257,NULL,4,AW00017336
17337,4609,NULL,6,AW00017337
17338,6868,NULL,6,AW00017338
17339,13906,NULL,1,AW00017339
17340,13944,NULL,1,AW00017340
17341,2738,NULL,1,AW00017341
17342,18388,NULL,1,AW00017342
17343,12855,NULL,1,AW00017343
17344,14180,NULL,4,AW00017344
17345,4000,NULL,6,AW00017345
17346,8157,NULL,9,AW00017346
17347,9441,NULL,6,AW00017347
17348,8968,NULL,6,AW00017348
17349,8887,NULL,1,AW00017349
17350,9695,NULL,9,AW00017350
17351,4257,NULL,9,AW00017351
17352,9245,NULL,9,AW00017352
17353,10867,NULL,9,AW00017353
17354,8192,NULL,9,AW00017354
17355,17113,NULL,9,AW00017355
17356,9292,NULL,1,AW00017356
17357,18442,NULL,1,AW00017357
17358,2842,NULL,4,AW00017358
17359,3278,NULL,1,AW00017359
17360,5780,NULL,6,AW00017360
17361,4165,NULL,1,AW00017361
17362,4139,NULL,1,AW00017362
17363,18174,NULL,4,AW00017363
17364,13874,NULL,4,AW00017364
17365,5695,NULL,1,AW00017365
17366,4934,NULL,4,AW00017366
17367,8418,NULL,1,AW00017367
17368,11996,NULL,1,AW00017368
17369,17859,NULL,4,AW00017369
17370,13204,NULL,9,AW00017370
17371,9114,NULL,6,AW00017371
17372,12627,NULL,6,AW00017372
17373,6567,NULL,6,AW00017373
17374,5410,NULL,6,AW00017374
17375,14655,NULL,9,AW00017375
17376,12959,NULL,1,AW00017376
17377,7469,NULL,1,AW00017377
17378,7033,NULL,1,AW00017378
17379,2766,NULL,1,AW00017379
17380,16840,NULL,4,AW00017380
17381,17381,NULL,9,AW00017381
17382,4183,NULL,4,AW00017382
17383,19093,NULL,1,AW00017383
17384,19464,NULL,4,AW00017384
17385,11323,NULL,6,AW00017385
17386,10140,NULL,1,AW00017386
17387,12927,NULL,6,AW00017387
17388,14564,NULL,6,AW00017388
17389,3973,NULL,1,AW00017389
17390,4177,NULL,1,AW00017390
17391,7643,NULL,1,AW00017391
17392,18484,NULL,1,AW00017392
17393,5178,NULL,4,AW00017393
17394,18990,NULL,4,AW00017394
17395,2939,NULL,4,AW00017395
17396,5034,NULL,4,AW00017396
17397,2764,NULL,4,AW00017397
17398,10665,NULL,4,AW00017398
17399,15282,NULL,4,AW00017399
17400,12231,NULL,6,AW00017400
17401,17146,NULL,1,AW00017401
17402,15373,NULL,6,AW00017402
17403,17093,NULL,6,AW00017403
17404,10363,NULL,6,AW00017404
17405,13025,NULL,1,AW00017405
17406,8094,NULL,1,AW00017406
17407,12689,NULL,4,AW00017407
17408,17397,NULL,4,AW00017408
17409,8367,NULL,6,AW00017409
17410,11200,NULL,6,AW00017410
17411,20483,NULL,6,AW00017411
17412,9975,NULL,1,AW00017412
17413,3170,NULL,1,AW00017413
17414,19007,NULL,1,AW00017414
17415,12241,NULL,4,AW00017415
17416,19447,NULL,4,AW00017416
17417,14404,NULL,4,AW00017417
17418,19414,NULL,4,AW00017418
17419,19193,NULL,4,AW00017419
17420,5699,NULL,4,AW00017420
17421,2958,NULL,4,AW00017421
17422,16150,NULL,6,AW00017422
17423,7719,NULL,1,AW00017423
17424,13152,NULL,1,AW00017424
17425,6252,NULL,1,AW00017425
17426,4654,NULL,4,AW00017426
17427,5254,NULL,4,AW00017427
17428,4437,NULL,4,AW00017428
17429,3812,NULL,1,AW00017429
17430,3720,NULL,1,AW00017430
17431,19631,NULL,1,AW00017431
17432,8210,NULL,1,AW00017432
17433,17553,NULL,1,AW00017433
17434,20218,NULL,4,AW00017434
17435,3738,NULL,4,AW00017435
17436,14537,NULL,4,AW00017436
17437,10325,NULL,4,AW00017437
17438,13834,NULL,1,AW00017438
17439,19865,NULL,1,AW00017439
17440,14811,NULL,4,AW00017440
17441,9586,NULL,4,AW00017441
17442,4240,NULL,6,AW00017442
17443,20569,NULL,1,AW00017443
17444,8494,NULL,1,AW00017444
17445,18741,NULL,4,AW00017445
17446,15548,NULL,4,AW00017446
17447,10791,NULL,4,AW00017447
17448,7041,NULL,4,AW00017448
17449,16910,NULL,1,AW00017449
17450,5992,NULL,6,AW00017450
17451,7503,NULL,1,AW00017451
17452,17154,NULL,1,AW00017452
17453,3151,NULL,1,AW00017453
17454,13638,NULL,4,AW00017454
17455,6983,NULL,4,AW00017455
17456,12816,NULL,1,AW00017456
17457,10918,NULL,1,AW00017457
17458,15759,NULL,4,AW00017458
17459,6813,NULL,4,AW00017459
17460,19090,NULL,4,AW00017460
17461,10950,NULL,1,AW00017461
17462,15367,NULL,4,AW00017462
17463,18992,NULL,1,AW00017463
17464,4010,NULL,1,AW00017464
17465,9482,NULL,1,AW00017465
17466,15870,NULL,1,AW00017466
17467,13093,NULL,4,AW00017467
17468,4037,NULL,6,AW00017468
17469,4758,NULL,4,AW00017469
17470,7084,NULL,4,AW00017470
17471,19623,NULL,1,AW00017471
17472,10649,NULL,4,AW00017472
17473,9706,NULL,1,AW00017473
17474,17018,NULL,4,AW00017474
17475,16782,NULL,4,AW00017475
17476,9479,NULL,6,AW00017476
17477,7296,NULL,1,AW00017477
17478,14993,NULL,9,AW00017478
17479,6323,NULL,9,AW00017479
17480,4269,NULL,4,AW00017480
17481,19524,NULL,6,AW00017481
17482,3605,NULL,6,AW00017482
17483,16249,NULL,6,AW00017483
17484,6974,NULL,9,AW00017484
17485,4148,NULL,1,AW00017485
17486,7079,NULL,1,AW00017486
17487,16593,NULL,1,AW00017487
17488,16859,NULL,1,AW00017488
17489,15633,NULL,4,AW00017489
17490,11307,NULL,4,AW00017490
17491,17486,NULL,6,AW00017491
17492,3023,NULL,1,AW00017492
17493,17816,NULL,9,AW00017493
17494,14515,NULL,9,AW00017494
17495,20462,NULL,9,AW00017495
17496,10465,NULL,9,AW00017496
17497,9401,NULL,4,AW00017497
17498,18653,NULL,4,AW00017498
17499,4676,NULL,4,AW00017499
17500,3837,NULL,9,AW00017500
17501,15716,NULL,9,AW00017501
17502,9109,NULL,9,AW00017502
17503,16125,NULL,9,AW00017503
17504,12174,NULL,9,AW00017504
17505,16473,NULL,1,AW00017505
17506,7629,NULL,4,AW00017506
17507,12019,NULL,4,AW00017507
17508,6773,NULL,4,AW00017508
17509,8317,NULL,6,AW00017509
17510,5399,NULL,9,AW00017510
17511,10390,NULL,9,AW00017511
17512,3799,NULL,9,AW00017512
17513,14602,NULL,9,AW00017513
17514,3342,NULL,9,AW00017514
17515,12359,NULL,9,AW00017515
17516,5708,NULL,1,AW00017516
17517,18657,NULL,4,AW00017517
17518,13949,NULL,1,AW00017518
17519,3552,NULL,1,AW00017519
17520,4660,NULL,4,AW00017520
17521,20072,NULL,4,AW00017521
17522,6595,NULL,9,AW00017522
17523,5169,NULL,4,AW00017523
17524,13928,NULL,4,AW00017524
17525,17171,NULL,4,AW00017525
17526,12885,NULL,1,AW00017526
17527,3622,NULL,1,AW00017527
17528,18877,NULL,1,AW00017528
17529,9980,NULL,1,AW00017529
17530,14284,NULL,1,AW00017530
17531,14542,NULL,1,AW00017531
17532,5950,NULL,4,AW00017532
17533,3891,NULL,1,AW00017533
17534,6168,NULL,1,AW00017534
17535,12285,NULL,1,AW00017535
17536,18196,NULL,4,AW00017536
17537,10009,NULL,4,AW00017537
17538,19198,NULL,4,AW00017538
17539,11306,NULL,6,AW00017539
17540,16470,NULL,1,AW00017540
17541,2520,NULL,1,AW00017541
17542,8595,NULL,4,AW00017542
17543,10624,NULL,4,AW00017543
17544,15400,NULL,1,AW00017544
17545,13672,NULL,1,AW00017545
17546,8389,NULL,4,AW00017546
17547,12534,NULL,4,AW00017547
17548,10311,NULL,4,AW00017548
17549,17663,NULL,4,AW00017549
17550,15722,NULL,1,AW00017550
17551,19406,NULL,6,AW00017551
17552,20359,NULL,4,AW00017552
17553,3065,NULL,1,AW00017553
17554,11872,NULL,1,AW00017554
17555,18376,NULL,4,AW00017555
17556,12996,NULL,1,AW00017556
17557,18822,NULL,1,AW00017557
17558,4688,NULL,6,AW00017558
17559,10572,NULL,4,AW00017559
17560,8451,NULL,1,AW00017560
17561,12381,NULL,4,AW00017561
17562,7054,NULL,4,AW00017562
17563,4022,NULL,4,AW00017563
17564,20372,NULL,1,AW00017564
17565,2769,NULL,1,AW00017565
17566,11366,NULL,4,AW00017566
17567,15505,NULL,4,AW00017567
17568,6955,NULL,4,AW00017568
17569,7300,NULL,1,AW00017569
17570,15231,NULL,1,AW00017570
17571,6388,NULL,4,AW00017571
17572,4288,NULL,4,AW00017572
17573,6776,NULL,4,AW00017573
17574,15559,NULL,4,AW00017574
17575,4608,NULL,1,AW00017575
17576,14919,NULL,4,AW00017576
17577,18099,NULL,4,AW00017577
17578,11692,NULL,4,AW00017578
17579,5216,NULL,6,AW00017579
17580,17270,NULL,4,AW00017580
17581,5184,NULL,4,AW00017581
17582,10811,NULL,4,AW00017582
17583,3070,NULL,1,AW00017583
17584,2418,NULL,4,AW00017584
17585,13990,NULL,6,AW00017585
17586,6825,NULL,6,AW00017586
17587,18267,NULL,1,AW00017587
17588,13276,NULL,1,AW00017588
17589,7940,NULL,1,AW00017589
17590,14799,NULL,1,AW00017590
17591,13155,NULL,4,AW00017591
17592,14252,NULL,4,AW00017592
17593,13792,NULL,4,AW00017593
17594,9193,NULL,4,AW00017594
17595,18193,NULL,6,AW00017595
17596,7127,NULL,1,AW00017596
17597,12650,NULL,1,AW00017597
17598,17471,NULL,4,AW00017598
17599,14658,NULL,1,AW00017599
17600,14126,NULL,1,AW00017600
17601,17482,NULL,6,AW00017601
17602,4455,NULL,4,AW00017602
17603,3670,NULL,1,AW00017603
17604,17324,NULL,1,AW00017604
17605,13560,NULL,4,AW00017605
17606,8219,NULL,4,AW00017606
17607,7891,NULL,4,AW00017607
17608,14630,NULL,1,AW00017608
17609,4845,NULL,4,AW00017609
17610,11598,NULL,4,AW00017610
17611,5447,NULL,1,AW00017611
17612,9802,NULL,1,AW00017612
17613,12969,NULL,6,AW00017613
17614,15484,NULL,4,AW00017614
17615,7186,NULL,1,AW00017615
17616,18462,NULL,1,AW00017616
17617,3974,NULL,4,AW00017617
17618,6397,NULL,1,AW00017618
17619,11564,NULL,6,AW00017619
17620,7272,NULL,1,AW00017620
17621,19234,NULL,4,AW00017621
17622,11002,NULL,6,AW00017622
17623,17576,NULL,4,AW00017623
17624,12547,NULL,4,AW00017624
17625,16876,NULL,6,AW00017625
17626,2818,NULL,10,AW00017626
17627,17888,NULL,10,AW00017627
17628,14802,NULL,10,AW00017628
17629,10443,NULL,8,AW00017629
17630,8618,NULL,8,AW00017630
17631,4864,NULL,8,AW00017631
17632,15661,NULL,10,AW00017632
17633,19032,NULL,7,AW00017633
17634,3227,NULL,7,AW00017634
17635,17215,NULL,8,AW00017635
17636,11759,NULL,8,AW00017636
17637,10307,NULL,8,AW00017637
17638,6917,NULL,7,AW00017638
17639,2644,NULL,10,AW00017639
17640,10926,NULL,8,AW00017640
17641,1774,NULL,7,AW00017641
17642,2584,NULL,10,AW00017642
17643,18126,NULL,7,AW00017643
17644,10284,NULL,10,AW00017644
17645,14905,NULL,10,AW00017645
17646,17460,NULL,7,AW00017646
17647,16162,NULL,7,AW00017647
17648,9373,NULL,7,AW00017648
17649,20137,NULL,10,AW00017649
17650,3500,NULL,10,AW00017650
17651,6502,NULL,7,AW00017651
17652,13645,NULL,8,AW00017652
17653,13824,NULL,7,AW00017653
17654,6800,NULL,6,AW00017654
17655,9534,NULL,6,AW00017655
17656,11506,NULL,6,AW00017656
17657,17288,NULL,6,AW00017657
17658,8591,NULL,4,AW00017658
17659,4690,NULL,1,AW00017659
17660,4338,NULL,4,AW00017660
17661,11250,NULL,4,AW00017661
17662,5652,NULL,4,AW00017662
17663,12697,NULL,4,AW00017663
17664,4941,NULL,4,AW00017664
17665,7013,NULL,1,AW00017665
17666,14354,NULL,4,AW00017666
17667,9472,NULL,4,AW00017667
17668,14444,NULL,4,AW00017668
17669,19310,NULL,1,AW00017669
17670,3360,NULL,4,AW00017670
17671,19478,NULL,4,AW00017671
17672,5688,NULL,1,AW00017672
17673,10164,NULL,4,AW00017673
17674,5822,NULL,4,AW00017674
17675,4948,NULL,1,AW00017675
17676,5453,NULL,4,AW00017676
17677,14432,NULL,1,AW00017677
17678,7018,NULL,4,AW00017678
17679,11018,NULL,1,AW00017679
17680,8228,NULL,6,AW00017680
17681,16395,NULL,4,AW00017681
17682,3644,NULL,1,AW00017682
17683,9297,NULL,4,AW00017683
17684,18507,NULL,4,AW00017684
17685,18662,NULL,1,AW00017685
17686,5208,NULL,6,AW00017686
17687,4130,NULL,1,AW00017687
17688,11658,NULL,1,AW00017688
17689,11000,NULL,1,AW00017689
17690,9843,NULL,4,AW00017690
17691,7601,NULL,6,AW00017691
17692,12216,NULL,1,AW00017692
17693,6605,NULL,1,AW00017693
17694,9946,NULL,4,AW00017694
17695,6052,NULL,4,AW00017695
17696,12500,NULL,4,AW00017696
17697,14489,NULL,4,AW00017697
17698,13424,NULL,4,AW00017698
17699,15008,NULL,1,AW00017699
17700,14722,NULL,10,AW00017700
17701,6833,NULL,10,AW00017701
17702,17135,NULL,10,AW00017702
17703,15562,NULL,7,AW00017703
17704,19188,NULL,8,AW00017704
17705,19289,NULL,10,AW00017705
17706,5838,NULL,10,AW00017706
17707,4533,NULL,8,AW00017707
17708,1775,NULL,10,AW00017708
17709,16752,NULL,10,AW00017709
17710,2677,NULL,10,AW00017710
17711,20574,NULL,7,AW00017711
17712,19038,NULL,7,AW00017712
17713,18120,NULL,7,AW00017713
17714,14029,NULL,7,AW00017714
17715,12871,NULL,10,AW00017715
17716,3841,NULL,7,AW00017716
17717,3987,NULL,10,AW00017717
17718,19831,NULL,8,AW00017718
17719,17962,NULL,7,AW00017719
17720,9780,NULL,10,AW00017720
17721,6184,NULL,7,AW00017721
17722,7720,NULL,8,AW00017722
17723,15888,NULL,10,AW00017723
17724,14695,NULL,9,AW00017724
17725,18642,NULL,9,AW00017725
17726,6803,NULL,9,AW00017726
17727,13778,NULL,9,AW00017727
17728,3272,NULL,9,AW00017728
17729,8154,NULL,9,AW00017729
17730,8563,NULL,9,AW00017730
17731,16422,NULL,9,AW00017731
17732,15874,NULL,9,AW00017732
17733,6635,NULL,9,AW00017733
17734,17461,NULL,9,AW00017734
17735,5623,NULL,9,AW00017735
17736,6317,NULL,9,AW00017736
17737,19988,NULL,7,AW00017737
17738,5241,NULL,8,AW00017738
17739,13472,NULL,7,AW00017739
17740,12284,NULL,7,AW00017740
17741,4567,NULL,8,AW00017741
17742,14967,NULL,8,AW00017742
17743,10754,NULL,10,AW00017743
17744,20354,NULL,10,AW00017744
17745,14045,NULL,8,AW00017745
17746,4161,NULL,8,AW00017746
17747,8140,NULL,10,AW00017747
17748,8267,NULL,7,AW00017748
17749,17451,NULL,7,AW00017749
17750,3577,NULL,10,AW00017750
17751,15134,NULL,7,AW00017751
17752,9781,NULL,7,AW00017752
17753,15173,NULL,10,AW00017753
17754,10498,NULL,7,AW00017754
17755,8513,NULL,10,AW00017755
17756,15085,NULL,7,AW00017756
17757,13995,NULL,10,AW00017757
17758,13822,NULL,8,AW00017758
17759,16122,NULL,7,AW00017759
17760,18654,NULL,10,AW00017760
17761,16098,NULL,8,AW00017761
17762,11375,NULL,8,AW00017762
17763,6338,NULL,10,AW00017763
17764,8085,NULL,8,AW00017764
17765,17481,NULL,8,AW00017765
